VALOR DO M2 DO TERRENO;VALOR DO M2 DE CONSTRUCAO
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
5452.0;2211.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
23003.0;1894.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
5452.0;2211.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
3819.0;1894.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
1156.0;1894.0
24379.0;2288.0
1964.0;1894.0
2198.0;1894.0
2613.0;1894.0
23003.0;1894.0
3819.0;1894.0
3819.0;1894.0
1841.0;1894.0
5004.0;1894.0
3881.0;1894.0
7449.0;1894.0
5006.0;1894.0
1665.0;1894.0
3980.0;1894.0
3980.0;1894.0
632.0;1423.0
3972.0;1894.0
3972.0;1894.0
3972.0;1894.0
3881.0;1894.0
3881.0;1894.0
4267.0;1894.0
4267.0;1894.0
3881.0;1894.0
2652.0;1894.0
3881.0;1894.0
3881.0;1894.0
2652.0;1894.0
2652.0;1894.0
1973.0;1894.0
1388.0;1894.0
3881.0;1894.0
6997.0;2211.0
5958.0;2211.0
3881.0;1894.0
3881.0;1894.0
3881.0;1894.0
2653.0;1894.0
1137.0;1423.0
3881.0;1894.0
3881.0;1894.0
14977.0;2967.0
14977.0;2967.0
14977.0;2967.0
14977.0;2967.0
2847.0;1927.0
2847.0;1927.0
2847.0;1927.0
2847.0;1927.0
2847.0;1927.0
2847.0;1927.0
2847.0;1927.0
2847.0;1927.0
2652.0;1894.0
2652.0;1894.0
2652.0;1894.0
2652.0;1894.0
2652.0;1894.0
3881.0;1894.0
3881.0;1894.0
2652.0;1894.0
14977.0;2288.0
5452.0;2211.0
2652.0;1894.0
1973.0;1894.0
3881.0;1894.0
7036.0;1894.0
3881.0;1894.0
3881.0;1894.0
2652.0;1894.0
2652.0;1894.0
2652.0;1894.0
3881.0;1894.0
3881.0;1894.0
3881.0;1894.0
4526.0;1894.0
4267.0;1894.0
4267.0;1894.0
3202.0;1894.0
3881.0;1894.0
3881.0;1894.0
3881.0;1894.0
3881.0;1894.0
5004.0;1894.0
3881.0;1894.0
3881.0;1894.0
2653.0;1894.0
2194.0;1543.0
1605.0;1894.0
3881.0;1894.0
3881.0;1894.0
3256.0;1894.0
3881.0;1894.0
3881.0;1894.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
3881.0;1894.0
2034.0;1894.0
2034.0;1894.0
2034.0;1894.0
2034.0;1894.0
1388.0;2211.0
2034.0;1894.0
2034.0;1894.0
2034.0;1894.0
2034.0;1894.0
2034.0;1894.0
2034.0;1894.0
7050.0;1894.0
5928.0;3186.0
3881.0;1894.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
2172.0;2967.0
1654.5;2529.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
2172.0;3635.0
632.0;1423.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
3881.0;1894.0
3881.0;1894.0
3881.0;1894.0
1973.0;1894.0
1973.0;1894.0
1973.0;1894.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
23003.0;1894.0
23003.0;1894.0
1665.0;1894.0
7050.0;1894.0
1137.0;1423.0
1137.0;1423.0
1137.0;0.0
1137.0;1423.0
1137.0;1423.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
3025.0;1894.0
1137.0;1423.0
1137.0;1423.0
7143.0;2211.0
7404.0;2211.0
7404.0;2211.0
5004.0;1894.0
4425.0;1894.0
1137.0;0.0
632.0;1423.0
3581.0;1894.0
6482.0;1894.0
3845.0;1894.0
3881.0;1894.0
4820.0;1894.0
7135.0;1894.0
1137.0;1423.0
5004.0;1894.0
5004.0;1894.0
14977.0;2967.0
1137.0;1423.0
1137.0;1423.0
3881.0;1894.0
1161.0;1423.0
5877.0;1894.0
3845.0;1894.0
7188.0;1894.0
2801.0;1894.0
3881.0;1894.0
1134.0;1423.0
632.0;1423.0
632.0;1423.0
14977.0;2288.0
1333.0;1423.0
5006.0;1894.0
3881.0;1894.0
424.0;0.0
3881.0;1894.0
3881.0;1894.0
7404.0;2211.0
7404.0;2211.0
1973.0;1894.0
3881.0;1894.0
6997.0;2211.0
1203.0;1423.0
3881.0;1894.0
5452.0;2211.0
4925.0;1894.0
4831.0;1894.0
2849.0;2211.0
6482.0;1894.0
1447.0;1543.0
1447.0;1543.0
1447.0;1543.0
6482.0;1894.0
5877.0;1894.0
3881.0;1894.0
3881.0;1894.0
4925.0;1894.0
1388.0;2211.0
2877.0;1894.0
2801.0;1894.0
1134.0;1423.0
2652.0;1894.0
1928.0;1894.0
1161.0;1423.0
3881.0;1894.0
2194.0;1543.0
2194.0;1543.0
7188.0;1894.0
6997.0;2211.0
2612.0;1894.0
4267.0;1894.0
3881.0;1894.0
3881.0;1894.0
3827.0;1894.0
2877.0;1894.0
3881.0;1894.0
2652.0;1894.0
2652.0;1894.0
2652.0;1894.0
2652.0;1894.0
2652.0;1894.0
2652.0;1894.0
2363.0;0.0
23003.0;1894.0
1388.0;2211.0
2792.0;1894.0
3881.0;1894.0
2363.0;0.0
14977.0;2967.0
2228.0;1894.0
632.0;1423.0
5006.0;1894.0
5006.0;1894.0
3845.0;1894.0
1465.0;1423.0
3881.0;1894.0
3881.0;1894.0
6482.0;1894.0
6482.0;1894.0
2194.0;1543.0
7188.0;1894.0
6482.0;1894.0
4526.0;1894.0
2613.0;1894.0
6482.0;1894.0
3842.0;2737.0
3842.0;2737.0
4920.0;1894.0
2613.0;1894.0
24639.0;1894.0
3881.0;1894.0
23147.0;2288.0
7188.0;1894.0
7188.0;1894.0
4526.0;1894.0
3698.0;1894.0
24379.0;2288.0
2613.0;1894.0
3761.0;1894.0
3972.0;1894.0
2613.0;1894.0
7050.0;1894.0
7149.0;1894.0
2613.0;1894.0
3972.0;1894.0
3972.0;1894.0
2613.0;1894.0
7050.0;1894.0
3980.0;1894.0
3980.0;1894.0
2091.0;1894.0
1755.0;1894.0
1465.0;1423.0
5806.5;1894.0
7188.0;1894.0
1340.0;1423.0
1434.0;2211.0
1434.0;2211.0
1631.0;1445.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
3881.0;1894.0
4267.0;1894.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
1443.0;1423.0
4526.0;1894.0
2849.0;2211.0
3972.0;1894.0
3972.0;1894.0
3972.0;1894.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
3881.0;1894.0
3881.0;1894.0
2849.0;2211.0
3881.0;1894.0
4298.0;1894.0
3845.0;1894.0
2194.0;1543.0
1162.0;1423.0
1973.0;1894.0
1162.0;1423.0
3881.0;1894.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
14977.0;2967.0
3881.0;1894.0
5452.0;2211.0
4267.0;1894.0
4267.0;1894.0
1701.0;1894.0
7050.0;1894.0
2564.0;1894.0
5597.0;1894.0
6997.0;2211.0
3881.0;1894.0
1388.0;2211.0
3881.0;1894.0
4739.0;1894.0
4267.0;1894.0
1038.0;1642.0
1038.0;1642.0
7050.0;1894.0
2128.0;1894.0
5365.0;1894.0
3881.0;1894.0
4739.0;1894.0
1137.0;0.0
1137.0;1423.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
8779.0;1831.6666666666667
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1038.0;1642.0
1833.0;2211.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1892.0;2288.0
1973.0;1894.0
2613.0;1894.0
6482.0;1894.0
3881.0;1894.0
3914.0;1894.0
3881.0;1894.0
1263.0;1543.0
1476.0;1423.0
7149.0;1894.0
5452.0;2211.0
1962.0;1894.0
3881.0;1894.0
3881.0;1894.0
1962.0;1894.0
3881.0;1894.0
1962.0;1894.0
1962.0;1894.0
1962.0;1894.0
1962.0;1894.0
1962.0;1894.0
7135.0;1894.0
6482.0;1894.0
2194.0;1543.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
1476.0;1423.0
7050.0;1894.0
4267.0;1894.0
3556.0;1894.0
5877.0;2211.0
4267.0;1894.0
4267.0;1894.0
3881.0;1894.0
952.0;1423.0
3881.0;1894.0
3881.0;1894.0
4267.0;1894.0
5004.0;1894.0
5004.0;1894.0
3827.0;1894.0
3827.0;1894.0
7293.0;2211.0
7293.0;2211.0
7050.0;1894.0
6997.0;2211.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
4526.0;1894.0
3881.0;1894.0
3881.0;1894.0
3881.0;1894.0
2387.0;2737.0
2387.0;2737.0
2387.0;2737.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
2387.0;2737.0
2387.0;2737.0
1388.0;2211.0
1665.0;1894.0
3881.0;1894.0
3881.0;1894.0
3881.0;1894.0
5004.0;1894.0
7036.0;1894.0
7050.0;1894.0
7050.0;1894.0
5967.0;1894.0
7293.0;2211.0
7293.0;2211.0
4619.0;2211.0
7050.0;1894.0
7050.0;1894.0
3881.0;1894.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
4606.0;1894.0
4606.0;1894.0
7050.0;1894.0
7018.0;2211.0
4686.0;1894.0
7050.0;1894.0
3881.0;1894.0
7050.0;1894.0
5006.0;1894.0
24379.0;2288.0
4069.0;1894.0
24379.0;2288.0
1388.0;2211.0
2603.0;1894.0
7050.0;1894.0
3972.0;1894.0
3972.0;1894.0
3845.0;1894.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
4526.0;1894.0
7293.0;2211.0
7293.0;2211.0
6482.0;1894.0
1722.0;2211.0
1397.0;1423.0
274.0;777.0
274.0;613.0
3881.0;1894.0
23003.0;1894.0
4526.0;1894.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
529.0;777.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
7050.0;1894.0
4267.0;1894.0
3881.0;1894.0
4267.0;1894.0
3881.0;1894.0
1388.0;2211.0
950.0;1423.0
950.0;1423.0
3845.0;1894.0
3881.0;1894.0
23147.0;2288.0
23147.0;2288.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
7050.0;1894.0
6997.0;2211.0
14977.0;2288.0
14977.0;2288.0
7050.0;1894.0
3212.0;1894.0
871.0;1423.0
2297.0;1894.0
2297.0;1894.0
7404.0;2211.0
7404.0;2211.0
7251.0;1445.0
2297.0;1894.0
7188.0;1894.0
7188.0;1894.0
7050.0;1894.0
3827.0;1894.0
3827.0;1894.0
23003.0;1894.0
4920.0;1894.0
24261.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
23147.0;2288.0
24379.0;2288.0
4128.0;1894.0
4128.0;1894.0
4739.0;1894.0
7043.0;1894.0
4526.0;1894.0
2228.0;1894.0
2228.0;1894.0
3827.0;1894.0
3827.0;1894.0
3881.0;1894.0
23147.0;2288.0
3010.0;1894.0
3010.0;1894.0
2851.0;1894.0
2297.0;1894.0
3881.0;1894.0
5006.0;1894.0
3881.0;1894.0
5961.0;1894.0
5961.0;1894.0
5961.0;1894.0
23147.0;2288.0
23147.0;2288.0
5157.0;1894.0
3827.0;1894.0
2297.0;1894.0
6997.0;2211.0
6997.0;2211.0
6997.0;2211.0
6997.0;2211.0
6997.0;2211.0
6997.0;2211.0
6997.0;2211.0
4776.0;2211.0
2986.0;1894.0
7050.0;1894.0
7188.0;1894.0
3845.0;1894.0
1777.0;2211.0
4267.0;1894.0
1957.0;1894.0
1833.0;2211.0
4510.5;2052.5
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
7449.0;1894.0
1833.0;2211.0
1957.0;1894.0
2798.0;1894.0
3881.0;1894.0
1137.0;1423.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
7449.0;1894.0
1833.0;2211.0
7449.0;1894.0
23147.0;2288.0
23147.0;2288.0
12560.0;2091.0
23147.0;2288.0
23147.0;2288.0
23147.0;2288.0
23147.0;2288.0
23147.0;2288.0
23147.0;2288.0
23147.0;2288.0
1833.0;2211.0
23003.0;1894.0
23003.0;1894.0
23003.0;1894.0
23003.0;1894.0
7050.0;1894.0
1957.0;1894.0
4739.0;1894.0
1137.0;0.0
1137.0;1423.0
1973.0;1894.0
6997.0;2211.0
1833.0;2211.0
4678.0;1894.0
3881.0;1894.0
3881.0;1894.0
3881.0;1894.0
7449.0;1894.0
23147.0;2288.0
1833.0;2211.0
1833.0;2211.0
7188.0;1894.0
7188.0;1894.0
1833.0;2211.0
23147.0;2288.0
1137.0;1423.0
1137.0;0.0
3881.0;1894.0
4776.0;2211.0
5004.0;1894.0
5004.0;1894.0
5004.0;1894.0
3845.0;1894.0
2644.0;1894.0
2290.0;1894.0
3845.0;1894.0
275.0;613.0
275.0;525.0
7050.0;1894.0
3881.0;1894.0
3845.0;1894.0
2644.0;1894.0
6942.0;1894.0
1133.0;1423.0
4298.0;1894.0
3845.0;1894.0
3845.0;1894.0
3845.0;1894.0
3845.0;1894.0
1973.0;1894.0
1515.0;1423.0
4686.0;2211.0
24639.0;1894.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
819.0;1149.0
3881.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
1373.0;1894.0
6997.0;2211.0
1451.0;1642.0
1451.0;1642.0
3881.0;1894.0
3881.0;1894.0
4526.0;1894.0
7286.0;2211.0
2154.0;1894.0
4327.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
3881.0;1894.0
3881.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
7149.0;1894.0
678.0;1171.0
678.0;1171.0
678.0;1171.0
678.0;1171.0
678.0;1171.0
678.0;1171.0
678.0;1171.0
678.0;1171.0
4005.0;1894.0
4739.0;1894.0
7050.0;1894.0
7064.0;1894.0
4637.0;2211.0
4637.0;2211.0
4820.0;2288.0
4739.0;1894.0
4739.0;1894.0
1388.0;2211.0
3845.0;1894.0
4047.0;1894.0
3827.0;1894.0
4267.0;1894.0
4267.0;1894.0
589.0;919.0
7050.0;1894.0
3881.0;1894.0
4224.0;1894.0
1833.0;2211.0
1833.0;2211.0
4526.0;1894.0
23147.0;2288.0
3881.0;1894.0
2395.0;1894.0
2877.0;1894.0
2792.0;1894.0
2792.0;1894.0
2644.0;1894.0
6482.0;1894.0
24261.0;2211.0
2310.0;1894.0
3881.0;1894.0
3881.0;1894.0
1962.0;1894.0
1777.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
1833.0;2211.0
1833.0;2211.0
7202.0;1894.0
6482.0;1894.0
23147.0;2288.0
23147.0;2288.0
23147.0;2288.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1833.0;2211.0
1961.0;1894.0
7129.0;1894.0
7050.0;1894.0
7050.0;1894.0
7050.0;1894.0
7050.0;1894.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
2877.0;2211.0
6686.0;1894.0
672.0;919.0
674.0;919.0
23147.0;2288.0
23147.0;2288.0
23147.0;2288.0
24261.0;2211.0
1137.0;1423.0
6482.0;1894.0
2029.0;1423.0
2029.0;1423.0
2029.0;1423.0
3606.0;1894.0
3606.0;1894.0
1973.0;1894.0
2029.0;1423.0
2029.0;1423.0
2029.0;1423.0
7404.0;2211.0
7404.0;2211.0
7404.0;2211.0
5928.0;3186.0
4526.0;1894.0
2562.0;1894.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
3845.0;1894.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
694.0;1423.0
6987.0;1894.0
664.0;1423.0
2562.0;1894.0
7050.0;1894.0
775.0;1423.0
7036.0;1894.0
2290.0;1894.0
7064.0;2211.0
7050.0;1894.0
1833.0;2211.0
23147.0;2288.0
7050.0;1894.0
7050.0;1894.0
2091.0;1894.0
775.0;1423.0
2801.0;1894.0
2194.0;1543.0
7050.0;1894.0
7050.0;1894.0
7050.0;1894.0
7050.0;1894.0
7050.0;1894.0
3851.0;1894.0
4739.0;1894.0
3851.0;1894.0
3851.0;1894.0
1137.0;1423.0
1137.0;0.0
1137.0;1423.0
1137.0;0.0
3851.0;1894.0
7149.0;1894.0
7149.0;1894.0
674.0;1138.0
7188.0;1894.0
5488.0;1894.0
1137.0;1423.0
1137.0;0.0
775.0;1423.0
3851.0;1894.0
1388.0;2211.0
1388.0;2211.0
7135.0;1894.0
2194.0;1543.0
2613.0;1894.0
1215.0;1423.0
1215.0;1423.0
775.0;1423.0
6482.0;1894.0
7149.0;1894.0
2562.0;1894.0
4776.0;2211.0
4776.0;2211.0
7293.0;2211.0
7293.0;2211.0
1447.0;1543.0
2562.0;1894.0
2562.0;1894.0
3851.0;1894.0
24261.0;2211.0
3851.0;1894.0
3490.0;1894.0
1388.0;2211.0
7143.0;1894.0
6482.0;1894.0
1388.0;2211.0
7293.0;2211.0
4739.0;1894.0
7293.0;2211.0
24261.0;2211.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
4619.0;2211.0
2849.0;2211.0
2849.0;2211.0
2849.0;2211.0
1447.0;1543.0
1447.0;1543.0
1833.0;2211.0
2798.0;1894.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
1193.0;1423.0
