Classe;Número do RIP;UF;Município;Endereço;Bairro;Conceituação;Tipo Imóvel;Situação da Utilização;Proprietário Oficial;Regime de Utilização;CEP DO IMOVEL;VALOR DO M2 DO TERRENO;VALOR DO M2 DE CONSTRUCAO
USO ESPECIAL;7107009705009;SP;SAO PAULO;AV DO JANGADEIRO 2 L. 2 -  Q. 94, CIDADE DUTRA CEP: 4815010;INTERLAGOS;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Guarda provisória;4815010;675.0588235294117;1034.0392156862745
USO ESPECIAL;7107004005009;SP;SAO PAULO;R ALFREDO PUJOL 681 SP 02-0129 CEP: 2017011;SANTANA;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;2017011;1657.888888888889;1436.6984126984128
USO ESPECIAL;7107004295007;SP;SAO PAULO;R CORINTO 512 APTO 112 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107005415006;SP;SAO PAULO;R CORINTO 512 APTO 114 - BLOCO B CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107018735004;SP;SAO PAULO;R DOUTOR DIOGO DE FARIA 779 799 CEP: 4037002;VILA CLEMENTINO;NÃO INFORMADO;TERRENO;EM USO;Outros;Uso em Serviço Público ;4037002;2895.3956834532373;1926.9244604316548
USO ESPECIAL;7107011915007;SP;SAO PAULO;R MIRASSOL 315  CEP: 4044010;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4044010;2875.1258278145697;1959.6258278145694
USO ESPECIAL;7107005655007;SP;SAO PAULO;R BOTUCATU 822  CEP: 4023062;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023062;3093.216;2015.6
USO ESPECIAL;7107016495006;SP;SAO PAULO;EST DA BARRAGEM S/N IMÓVEL III - TÍTULO Nº 7 (862  158) CEP: 4895020;COLONIA ZONA SUL;NÃO INFORMADO;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Disponível para Alienação;4895020;43.289855072463766;167.44927536231884
USO ESPECIAL;7107004325003;SP;SAO PAULO;R CORINTO 512 APTO 133 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107018095005;SP;SAO PAULO;R FERNANDO FALCAO 309  CEP: 3180001;VILA CLAUDIA;NACIONAL INTERIOR;CASA;EM USO;Outros;Locação de Terceiros;3180001;1317.102189781022;1213.8175182481752
USO ESPECIAL;7107006085000;SP;SAO PAULO;R PEDRO DE TOLEDO 715  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666
USO ESPECIAL;7107004095008;SP;SAO PAULO;AL FERNÃO CARDIN 191 APARTAMENTO CEP: 1403020;JARDIM PAULISTA;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1403020;7239.753968253968;2168.0406746031745
USO ESPECIAL;7107015815007;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 041 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107005865001;SP;SAO PAULO;R PEDRO DE TOLEDO 669  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666
USO ESPECIAL;7107015755004;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 GAR 2ª SUBSOLO CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107003615008;SP;SAO PAULO;R LOEFGREN 1984  CEP: 4040003;VILA CLEMENTINO;NÃO INFORMADO;GALPÃO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4040003;2903.035714285714;1407.357142857143
USO ESPECIAL;7107005065005;SP;SAO PAULO;R PAMPLONA 936 E NÚMERO 944 (ANTIGOS NÚMEROS 92 E 90) CEP: 1405000;JARDIM PAULISTA;NACIONAL INTERIOR;RESIDÊNCIA;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;1405000;4670.376137512639;2044.7209302325582
USO ESPECIAL;7107017165000;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 16 ED. JEQUITIBÁ - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107008915000;SP;SAO PAULO;R NAPOLEAO DE BARROS 628  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107018495003;SP;SAO PAULO;AL JAU 389 CJ 111 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107004335009;SP;SAO PAULO;R CORINTO 512 APTO 71 - BLOCO B CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107017365009;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 45 ED. ARAUCÁRIA - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107004285001;SP;SAO PAULO;R CORINTO 512 APTO 92 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107009345002;SP;SAO PAULO;AV COCA 633  CEP: 8030000;VILA CURUCA;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;8030000;331.05185185185184;522.1074074074074
USO ESPECIAL;7107006745000;SP;SAO PAULO;R CORINTO 512 VAGA Nº31 DO APTO 92, BLOCO A  -  LOCALIZADA 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107008205002;SP;SAO PAULO;R PAULO LOPES LEAO 166  CEP: 8210520;ITAQUERA;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;8210520;356.5128205128205;572.4017094017094
USO ESPECIAL;7107010705009;SP;SAO PAULO;R CORONEL XAVIER DE TOLEDO 210 AP 112 CEP: 1048000;REPUBLICA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos;1048000;4851.078156312626;2072.2264529058116
USO ESPECIAL;7107018595008;SP;SAO PAULO;AL JAU 389 CJ 132 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107012275001;SP;SAO PAULO;AV TORRES DE OLIVEIRA 936  CEP: 5347020;JAGUARE;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Disponível para Alienação;5347020;941.1176470588235;1036.5882352941176
USO ESPECIAL;7107016715006;SP;SAO PAULO;AV SANTA MARINA 208  CEP: 5036000;AGUA BRANCA;NÃO INFORMADO;ARMAZÉM;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5036000;1369.111111111111;1260.4444444444443
USO ESPECIAL;7107005575003;SP;SAO PAULO;R BOTUCATU 802  CEP: 4023062;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023062;3093.216;2015.6
USO ESPECIAL;7107012195008;SP;SAO PAULO;R CORONEL LISBOA 958  CEP: 4020041;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020041;2760.114285714286;1521.9714285714285
USO ESPECIAL;7107017565008;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 11 ED. PAINEIRA - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107004025000;SP;SAO PAULO;R DO BOTICARIO 77 SP 02-0130 CEP: 1040010;REPUBLICA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1040010;4073.8333333333335;1530.0833333333333
USO ESPECIAL;7107015595007;SP;SAO PAULO;R VICENTE DE SABOIA 144 CONDOMÍNIO NOVITÁ FIORE - EDIFÍCIO  MILÃO - APARTAMENTO 25 CEP: 5358130;VILA NOVA ALBA;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5358130;746.0;1374.5193370165746
USO ESPECIAL;7107014485003;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 183 - ED. CANTO - TORRE A CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107005975001;SP;SAO PAULO;R PEDRO DE TOLEDO 663  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666
USO ESPECIAL;7107015965009;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 101 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107006785001;SP;SAO PAULO;R CORINTO 512 VAGA Nº35 DO APTO 122, BLOCO A  - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107003995005;SP;SAO PAULO;R SAO JOAQUIM 329 SP 02-0141 CEP: 1508000;LIBERDADE;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Esbulhado (Invadido);1508000;2218.727564102564;1817.7564102564102
USO ESPECIAL;7107004885009;SP;SAO PAULO;AV PRESIDENTE WILSON 5330 UNIDADE PRESIDENTE WILSON CEP: 3107002;PARQUE DA MOOCA;NACIONAL INTERIOR;GALPÃO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;3107002;785.4583333333334;826.7708333333334
USO ESPECIAL;7107004315008;SP;SAO PAULO;R CORINTO 512 APTO 132 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107008165000;SP;SAO PAULO;R GUAIANAZES 1385  CEP: 1204001;SANTA CECÍLIA;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Cessão;1204001;2339.5376712328766;1760.736301369863
USO ESPECIAL;7107003755004;SP;SAO PAULO;R TEREZA D' AMICO 82 JARDIM SANTOS DUMONT CEP: 5367130;RIO PEQUENO;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5367130;661.0952380952381;988.0
USO ESPECIAL;7107004275006;SP;SAO PAULO;R C ORINTO 512 APTO 83 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107004915005;SP;SAO PAULO;R AURORA 955  CEP: 1209001;SANTA IFIGÊNIA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Cessão - Outros;1209001;3498.7188679245282;1759.8358490566038
USO ESPECIAL;7107006015001;SP;SAO PAULO;R NAPOLEAO DE BARROS 876 APARTAMENTO 61 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;APARTAMENTO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107004475005;SP;SAO PAULO;R VISCONDE DE INHAÚMA 308 APTO 43 CEP: 4145030;SAÚDE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4145030;1574.3851417399806;1920.3616813294232
USO ESPECIAL;7107017285005;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 55 ED. JEQUITIBÁ - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107003945008;SP;SAO PAULO;R HONDURAS 107 SP 02-0134 CEP: 1428000;JARDIM PAULISTA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1428000;3389.121951219512;2164.817073170732
USO ESPECIAL;7107015905006;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 071 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107007885000;SP;SAO PAULO;R SANTA CRUZ 1950  CEP: 4122002;VILA MARIANA;NACIONAL INTERIOR;GALPÃO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4122002;1751.6285714285714;1462.8
USO ESPECIAL;7107018195000;SP;SAO PAULO;AL JAU 389 CJ 32 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107005235008;SP;SAO PAULO;R FORMOSA 367 EDIFÍCIO CBI - CONJUNTO 2150/2160 - 21º ANDAR CEP: 1049000;CENTRO;NACIONAL INTERIOR;SALA;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1049000;4200.727272727273;2488.0545454545454
USO ESPECIAL;7107014705003;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 171 - ED. VÔO - TORRE B CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107011615003;SP;SAO PAULO;R DOS OTONIS 700  CEP: 4025002;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4025002;3074.1387283236995;1829.242774566474
USO ESPECIAL;7107005725005;SP;SAO PAULO;R VICENTE DE SABÓIA 85/89  CEP: 5358130;VILA NOVA ALBA;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5358130;746.0;1374.5193370165746
USO ESPECIAL;7107004985003;SP;SAO PAULO;AV NOVE DE JULHO 40 6º  ANDAR CONJUNTO 6-G CEP: 1312000;BELA VISTA;NACIONAL INTERIOR;SALA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;1312000;2952.457208943716;1890.2413261372399
USO ESPECIAL;7107014825009;SP;SAO PAULO;R MONSENHOR ANTONIO PEPE 418 ESQUINA COM A RUA HAROLDO PARANHOS CEP: 4357080;PARQUE JABAQUARA;NACIONAL INTERIOR;TERRENO;EM USO;Outros;Em regularização - Outros;4357080;1247.325;1108.35
USO ESPECIAL;7107004735007;SP;SAO PAULO;R TABAPUA 41 CJ. 41, 42, 43, 44, 45, 46, 47, 48 E BX 4º ANDAR CEP: 4533010;ITAIM BIBI;NACIONAL INTERIOR;SALA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4533010;4694.982035928144;2249.574850299401
USO ESPECIAL;7107003835008;SP;SAO PAULO;AV GENERAL VALDOMIRO DE LIMA 824 LOTE 640 CEP: 4344070;JABAQUARA;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4344070;1017.125;1302.8638888888888
USO ESPECIAL;7107003955003;SP;SAO PAULO;R ALFREDO PUJOL 77 SP 02-0120 CEP: 2017010;SANTANA;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;2017010;1900.7712418300653;1897.8725490196077
USO ESPECIAL;7107003935002;SP;SAO PAULO;R FORTUNATO FERRAZ S/N SP 02-0137 CEP: 5093000;VILA ANASTACIO;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5093000;910.4272997032641;1349.020771513353
USO ESPECIAL;7107017955000;SP;SAO PAULO;R ANTONIO MACUCO ALVES 110 CASA 3 CEP: 5382050;JARDIM SARAH;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Uso em Serviço Público ;5382050;701.155737704918;1081.2622950819673
USO ESPECIAL;7107018155008;SP;SAO PAULO;AL JAU 389 CJ 22 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107007945002;SP;SAO PAULO;R DO PARQUE 134  CEP: 4279080;VILA DOM PEDRO I;NACIONAL INTERIOR;CASA;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;4279080;921.47197640118;1554.58407079646
USO ESPECIAL;7107007845008;SP;SAO PAULO;AV PEDRO ROSCHEL GOTTSFRITZ 104 ESQUINA C/ RUA MARIA APARECIDA ANACLETO CEP: 4809160;TERCEIRA DIVISAO DE;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4809160;659.3802816901408;1085.9014084507041
USO ESPECIAL;7107016855002;SP;SAO PAULO;R PEREIRA DO LAGO 432  CEP: 5590000;VILA GOMES;NACIONAL INTERIOR;CASA;EM USO;Outros;Locação de Terceiros;5590000;1207.6379310344828;1101.7586206896551
USO ESPECIAL;7107005525006;SP;SAO PAULO;R NAPOLEAO DE BARROS 688  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107015005005;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 B041 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107010505000;SP;SAO PAULO;R FERREIRA VIANA 280  CEP: 4761010;VILA SOCORRO;NACIONAL INTERIOR;GALPÃO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4761010;586.7666666666667;930.5666666666667
USO ESPECIAL;7107004485000;SP;SAO PAULO;R DOUTOR JOAO PINHEIRO 637  CEP: 1429001;JARDIM PAULISTA;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1429001;3353.542857142857;2083.8
USO ESPECIAL;7107016695005;SP;SAO PAULO;AV SANTA MARINA 208  CEP: 5036000;AGUA BRANCA;NÃO INFORMADO;ARMAZÉM;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5036000;1369.111111111111;1260.4444444444443
USO ESPECIAL;7107018375008;SP;SAO PAULO;AL JAU 389 CJ 81 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107005745006;SP;SAO PAULO;R NAPOLEAO DE BARROS 815  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107017225002;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 26 ED. JEQUITIBÁ - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107012155006;SP;SAO PAULO;R PROFESSOR FRANCISCO DE CASTRO 36  CEP: 4020050;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020050;2814.0;1576.0
USO ESPECIAL;7107005035009;SP;SAO PAULO;R PERNAMBUCO 36/42  CEP: 1240020;HIGIENOPOLIS;NACIONAL INTERIOR;RESIDÊNCIA;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;1240020;7091.0952380952385;2268.2886904761904
USO ESPECIAL;7107010305000;SP;SAO PAULO;R VIGÁRIO JOÃO ÁLVARES 11-A  CEP: 1248010;VILA MONUMENTO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1248010;1901.5;2188.25
USO ESPECIAL;7107006055003;SP;SAO PAULO;R NAPOLEAO DE BARROS 859  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107005905003;SP;SAO PAULO;R ENGENHEIRO TEIXEIRA SOARES 401  CEP: 5505030;BUTANTA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Disponível para Alienação;5505030;1215.8260869565217;1949.1014492753623
USO ESPECIAL;7107017765007;SP;SAO PAULO;R PEDRO DE TOLEDO 849 ESQUINA DA RUA DOS OTONIS E RUA VARPA ATÉ Nº 23 CEP: 4039001;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039001;2984.735099337748;1854.0993377483444
USO ESPECIAL;7107011595002;SP;SAO PAULO;R DOS OTONIS 683  CEP: 4025002;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4025002;3074.1387283236995;1829.242774566474
USO ESPECIAL;7107013465009;SP;SAO PAULO;R BERTA 111  CEP: 4120040;VILA MARIANA;NACIONAL INTERIOR;MUSEU;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4120040;3130.5;1681.9166666666667
USO ESPECIAL;7107017485004;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 31 ED. CASTANHEIRA - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107006035002;SP;SAO PAULO;R NAPOLEAO DE BARROS 876 APARTAMENTO 55 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;APARTAMENTO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107018455001;SP;SAO PAULO;AL JAU 389 CJ 101 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107003695001;SP;SAO PAULO;R HENRIQUE TERPINS 1708  CEP: 5338000;VILA GRAZIELA;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5338000;837.6231422505308;1339.4564755838642
USO ESPECIAL;7107005335002;SP;SAO PAULO;SRV BARRA FUNDA 367 371 E 373 - (ANTIGOS 67 E 67A) CEP: 1152000;BARRA FUNDA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Irregular - Cessão;1152000;1821.6584022038567;1528.8595041322315
USO ESPECIAL;7107006145002;SP;SAO PAULO;R DOUTOR SHAI AGNON 47/55  CEP: 4752050;SANTO AMARO;NACIONAL INTERIOR;TERRENO;SEM REGISTRO;Outros;Vago para uso;4752050;1199.9473684210527;992.6315789473684
USO ESPECIAL;7107011515009;SP;SAO PAULO;R CORONEL LISBOA 966  CEP: 4020041;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020041;2760.114285714286;1521.9714285714285
USO ESPECIAL;7107007025000;SP;SAO PAULO;R CORINTO 512 VAGA Nº 32  DO APTO 112 BLOCO A -  LOCALIZADO NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
