classe;numero_do_rip;uf;municipio;endereco;bairro;conceituacao;tipo_imovel;situacao_da_utilizacao;proprietario_oficial;regime_de_utilizacao;cep_do_imovel;valor_do_m2_do_terreno;valor_do_m2_de_construcao;normal_value_terreno;normal_value_construcao
USO ESPECIAL;7107004955007;SP;SAO PAULO;R SANTO AMARO 378 E NÚMERO 380 - BOX Nº 03 -  2º SUBSOLO DO EDIFÍCIO IRAQUE CEP: 1315000;BELA VISTA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1315000;2357.5917331399564;1889.1138506163888;0.004091593578370318;0.26632659435973766
USO ESPECIAL;7107009945000;SP;SAO PAULO;AV JOSE CELSO PINTO COELHO 254  CEP: 4475470;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475470;308.40789473684214;533.6052631578947;1.0;0.9080925344466392
USO ESPECIAL;7107004945001;SP;SAO PAULO;R SANTO AMARO 378 E Nº 380 - BOX Nº 6 - 2º SUBSOLO DO ED. IRAQUE CEP: 1315000;BELA VISTA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1315000;2357.5917331399564;1889.1138506163888;0.004091593578370318;0.26632659435973766
USO ESPECIAL;7107006865005;SP;SAO PAULO;R CORINTO 512 VAGA Nº 47  DO APTO 84,  BLOCO B -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107018635000;SP;SAO PAULO;AL JAU 389 CJ 142 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107004185007;SP;SAO PAULO;AV FRANCISCO MATARAZZO 101  CEP: 5001000;PERDIZES;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5001000;3325.540621865597;1991.6750250752254;0.0;0.5712736139547769
USO ESPECIAL;7107007405008;SP;SAO PAULO;AV DOM PEDRO I 100 TERRENO DO ESTACIONAMENTO, HELIPONTO E RESIDÊNCIA DE SO/ SGT CEP: 1552000;VILA MONUMENTO;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Uso em Serviço Público ;1552000;1337.1217948717951;1866.1378205128208;0.0;0.4087612799808941
USO ESPECIAL;7107005515000;SP;SAO PAULO;R PEDRO DE TOLEDO 659  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666;0.3128912505512636;0.04316292013364857
USO ESPECIAL;7107007045001;SP;SAO PAULO;R CORINTO 512 VAGA Nº 33 DO APTO 112 BLOCO A  -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107009925009;SP;SAO PAULO;R OLGA AMATO 138  CEP: 4475120;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475120;250.13888888888889;587.6111111111112;0.6892634664712346;1.0
USO ESPECIAL;7107012255000;SP;SAO PAULO;R PADRE JOSE MARIA 545  CEP: 4753060;SANTO AMARO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4753060;1302.1870967741936;1335.3225806451612;0.34568207389038136;1.0
USO ESPECIAL;7107009765001;SP;SAO PAULO;R GUINLE 04/06 QD. 04, VILA MONUMENTO CEP: 1548040;VILA MONUMENTO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Guarda provisória;1548040;1550.5375;1768.925;0.378143066456163;0.23032660029584687
USO ESPECIAL;7107018255002;SP;SAO PAULO;AL JAU 389 CJ 51 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107009525000;SP;SAO PAULO;R AURORA 990 BOX Nº 18-D-1 CEP: 1209000;SANTA EFIGÊNIA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1209000;3068.7253977607543;1150.87153800825;0.5830190177184874;0.0
USO ESPECIAL;7107009905008;SP;SAO PAULO;R GIUSEPPE NESSI S/Nº ANTIGA RUA 6 CEP: 4475600;JARDIM RUBILENE;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475600;120.88888888888887;0.0;0.0;0.0
USO ESPECIAL;7107004145005;SP;SAO PAULO;R MANOEL DA NOBREGA S/N SP 02-0143 CEP: 4001003;PARAISO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4001003;4051.59217877095;1860.033519553073;0.24194618146776994;0.5672985366286953
USO ESPECIAL;7107008355004;SP;SAO PAULO;R DOUTOR COSTA JUNIOR 509  CEP: 5002000;AGUA BRANCA;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5002000;2268.163934426229;2190.7950819672133;0.45953754958869086;1.0
USO ESPECIAL;7107004085002;SP;SAO PAULO;R DA INDEPENDENCIA 632 SP 02-0117 CEP: 1524000;CAMBUCI;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1524000;1428.768488745981;1962.2122186495176;0.8581437855803942;1.0
USO ESPECIAL;7107005875007;SP;SAO PAULO;R VARPA 36  CEP: 4039050;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039050;2948.333333333333;1479.666666666667;0.27038832390996315;0.09905228082657683
USO ESPECIAL;7107007865009;SP;SAO PAULO;R GENERAL JULIO MARCONDES SALGADO 46 TRE/SP CEP: 1201020;CAMPOS ELISEOS;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1201020;2381.967532467533;1800.7792207792209;0.0;0.3943481269511208
USO ESPECIAL;7107010045009;SP;SAO PAULO;R GIUSEPPE NESSI S/Nº ANTIGA RUA 6 CEP: 4475600;JARDIM RUBILENE;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475600;120.88888888888887;0.0;0.0;0.0
USO ESPECIAL;7107005535001;SP;SAO PAULO;R NAPOLEAO DE BARROS 678 678/680 E 682 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107010385004;SP;SAO PAULO;R FORMOSA 367 20º ANDAR, GRUPOS 2060, DO EDIFÍCIO CBI CEP: 1049000;CENTRO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1049000;4200.727272727273;2488.054545454545;0.12978798601854297;0.9283878122489133
USO ESPECIAL;7107004875003;SP;SAO PAULO;R HADOCK LOBO 964 APARTAMENTO 14 - 31 - 54 - 64 - 74 - 84 E 171 CEP: 1414000;CERQUEIRA CÉSAR;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1414000;6804.974157303372;2156.7786516853935;0.019504481191294103;0.17521988040018294
USO ESPECIAL;7107010125002;SP;SAO PAULO;AV JOSE CELSO PINTO COELHO S/Nº  CEP: 4475470;JARDIM RUBILENE;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475470;308.40789473684214;533.6052631578947;1.0;0.9080925344466392
USO ESPECIAL;7107018355007;SP;SAO PAULO;AL JAU 389 CJ 72 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107016635002;SP;SAO PAULO;AV OTACILIO TOMANIK 1136 CONDOMÍNIO VIDA VIVA BUTANTÃ- EDIFÍCIO SABIÁ - APT. 72 CEP: 5363101;VILA POLOPOLI;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363101;946.9345454545454;1331.1854545454546;0.0;0.0
USO ESPECIAL;7107016935006;SP;SAO PAULO;R DO BOSQUE 1430  CEP: 1136000;BARRA FUNDA;NÃO INFORMADO;GALPÃO;EM USO;Outros;Locação de Terceiros;1136000;1303.9906976744187;1375.6186046511627;0.0;0.0
USO ESPECIAL;7107007305003;SP;SAO PAULO;R CORINTO 512 VAGA Nº 73  DO APTO  133 BLOCO A -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107009745000;SP;SAO PAULO;R VIGARIO JOAO ALVARES 10 LOTE Nº 10 DA QUADRA 2 CEP: 1551040;VILA MONUMENTO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;1551040;1482.9830508474577;1846.5677966101694;0.2584459404177886;0.3728403908627989
USO ESPECIAL;7107018475002;SP;SAO PAULO;AL JAU 389 CJ 102 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107006965000;SP;SAO PAULO;R CORINTO 512 VAGA Nº 57  DO APTO 111  BLOCO B -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107004925000;SP;SAO PAULO;R JAGUARIBE 194  CEP: 1224000;VILA BUARQUE;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1224000;3719.776991150441;1774.2778761061948;0.0;0.0
USO ESPECIAL;7107007365006;SP;SAO PAULO;R BORGES LAGOA 770  CEP: 4038001;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4038001;3068.0;1806.85;0.3799256581829476;0.5472402055663081
USO ESPECIAL;7107007585006;SP;SAO PAULO;AV DOM PEDRO I 100 QUARTO COMANDO AÉREO REGIONAL CEP: 1552000;VILA MONUMENTO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1552000;1337.1217948717951;1866.1378205128208;0.0;0.4087612799808941
USO ESPECIAL;7107004605006;SP;SAO PAULO;R ALFREDO PUJOL 617 SP 02-0128 CEP: 2017011;SANTANA;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;2017011;1657.888888888889;1436.6984126984128;0.7793525632652093;0.0
USO ESPECIAL;7107006005006;SP;SAO PAULO;R NAPOLEAO DE BARROS 883 CASA 01 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107006555006;SP;SAO PAULO;R CORINTO, C/ FUNDOS C/ A RUA JERONIMO FRANÇA 512 VAGA 03 DO APTO 82, BLOCO A - 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107016165006;SP;SAO PAULO;AV OTACILIO TOMANIK 686 CONDOMÍNIO NOVITÁ ACQUA - EDIFÍCIO FIRENZE - APARTAMENTO 68 CEP: 5363000;VILA POLOPOLI;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363000;1056.7374658158617;1517.6016408386508;1.0;1.0
USO ESPECIAL;7107008935000;SP;SAO PAULO;R NAPOLEAO DE BARROS 632  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107016385006;SP;SAO PAULO;R DOUTOR DIOGO DE FARIA 395 397 CEP: 4037000;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4037000;3745.4149659863947;1963.0;1.0;0.7611402955712264
USO ESPECIAL;7107007745003;SP;SAO PAULO;R OTHAO 290  CEP: 5313020;VILA LEOPOLDINA;NACIONAL INTERIOR;GALPÃO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5313020;1436.375;1069.25;0.0;0.0
USO ESPECIAL;7107016595000;SP;SAO PAULO;AV OTACILIO TOMANIK 1136 CONDOMÍNIO VIDA VIVA BUTANTÃ- EDIFÍCIO SABIÁ - APT. 41 CEP: 5363101;VILA POLOPOLI;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363101;946.9345454545454;1331.1854545454546;0.0;0.0
USO ESPECIAL;7107007545004;SP;SAO PAULO;AV PAULISTA 1345 PAULISTA, 1355 COM SAÍDA PARA A ALAMEDA SANTOS, 1392 CEP: 1311200;BELA VISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1311200;24158.887284396307;2317.8547934215803;1.0;1.0
USO ESPECIAL;7107003635009;SP;SAO PAULO;R LOEFGREN 2032  CEP: 4040003;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4040003;2903.035714285714;1407.357142857143;0.2289249776198017;0.0
USO ESPECIAL;7107012135005;SP;SAO PAULO;R PROFESSOR FRANCISCO DE CASTRO 105  CEP: 4020050;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020050;2814.0;1576.0;0.7704644585116193;0.21028821962717625
USO ESPECIAL;7107014905002;SP;SAO PAULO;R DOUTOR DIOGO DE FARIA 395 397 CEP: 4037001;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4037001;3061.976109215017;1984.8156996587034;0.3744116670530983;0.7910242540759777
USO ESPECIAL;7107016185007;SP;SAO PAULO;AV OTACILIO TOMANIK 686 CONDOMÍNIO NOVITÁ ACQUA - EDIFÍCIO FIRENZE - APARTAMENTO 77 CEP: 5363000;VILA POLOPOLI;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363000;1056.7374658158617;1517.6016408386508;1.0;1.0
USO ESPECIAL;7107007185008;SP;SAO PAULO;R CORINTO 512 VAGA Nº 52 DO APTO 101 BLOCO B  - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107004685000;SP;SAO PAULO;AV IPIRANGA 1225 1235 CEP: 1039000;REPUBLICA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos;1039000;5822.212669683258;1556.0914027149322;1.0;0.035561595537909364
USO ESPECIAL;7107006065009;SP;SAO PAULO;R NAPOLEAO DE BARROS 847  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107011435005;SP;SAO PAULO;R BOTUCATU 602  CEP: 4023062;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4023062;3093.216;2015.6;0.4030072188043478;0.8331937360724027
USO ESPECIAL;7107003705007;SP;SAO PAULO;R JACOB ROGANTI 0  CEP: 5338000;VILA LAGEADO;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5338000;837.6231422505307;1339.4564755838642;0.0;1.0
USO ESPECIAL;7107010525000;SP;SAO PAULO;AV PAULISTA 1804  CEP: 1310200;CERQUEIRA CÉSAR;NACIONAL INTERIOR;AUTARQUIA / FUNDAÇÃO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;1310200;22461.33182698515;2688.225306649452;1.0;1.0
USO ESPECIAL;7107011675006;SP;SAO PAULO;R ESTADO DE ISRAEL 192  CEP: 4022000;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4022000;2773.013157894737;1849.9605263157891;0.10990834066359224;0.6062946113242762
USO ESPECIAL;7107004395001;SP;SAO PAULO;R CORINTO 512 APTO 91- BLOCO B CEP: 5585070;BUTANTA;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5585070;1108.15625;999.1875;0.0;0.0
USO ESPECIAL;7107018315005;SP;SAO PAULO;AL JAU 389 CJ 62 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107011875005;SP;SAO PAULO;R MARSELHESA 630  CEP: 4020060;VILA MARIANA;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4020060;2962.5852713178297;1846.9806201550387;0.878223070546804;0.7136807299263915
USO ESPECIAL;7107006885006;SP;SAO PAULO;R CORINTO 512 VAGA Nº 49 DO APTO 91 BLOCO B   - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107005715000;SP;SAO PAULO;AV CORIFEU DE AZEVEDO MARQUES 3611  CEP: 5339001;BUTANTÃ;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5339001;1172.139534883721;1026.3255813953488;0.6449930507727606;0.0
USO ESPECIAL;7107010285000;SP;SAO PAULO;R VIGÁRIO JOÃO ÁLVARES , 11 11  CEP: 1248010;VILA MONUMENTO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1248010;1901.5;2188.25;1.0;1.0
USO ESPECIAL;7107005825000;SP;SAO PAULO;R PEDRO DE TOLEDO 697  CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666;0.3128912505512636;0.04316292013364857
USO ESPECIAL;7107009505000;SP;SAO PAULO;R AURORA 990 BOX Nº 18-C-1 CEP: 1209000;SANTA EFIGÊNIA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1209000;3068.7253977607543;1150.87153800825;0.5830190177184874;0.0
USO ESPECIAL;7107009095006;SP;SAO PAULO;R NAPOLEAO DE BARROS 928  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;GALPÃO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107006515004;SP;SAO PAULO;R CONSELHEIRO RAMALHO 67 ANTIGOS NºS 05 E 09 CEP: 1325000;BELA VISTA;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;1325000;2268.0232142857144;1765.4017857142858;0.0;0.05462707394151623
USO ESPECIAL;7107009965000;SP;SAO PAULO;R OLGA AMATO 114 116 CEP: 4475120;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475120;250.13888888888889;587.6111111111112;0.6892634664712346;1.0
USO ESPECIAL;7107008855007;SP;SAO PAULO;R NAPOLEAO DE BARROS 618  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134507;0.38303571981675527;0.5565699188920482
USO ESPECIAL;7107009035003;SP;SAO PAULO;R LOEFGREN 1956  CEP: 4040003;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4040003;2903.035714285714;1407.357142857143;0.2289249776198017;0.0
USO ESPECIAL;7107015465006;SP;SAO PAULO;AV DOUTOR FELIPE PINEL S/N.  CEP: 2939000;PIRITUBA;NACIONAL INTERIOR;TERRENO;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;2939000;546.6473429951692;945.9661835748793;0.0;0.0
USO ESPECIAL;7107018695002;SP;SAO PAULO;R PEDRO DE TOLEDO 719 PARTE DO LOTE 301 CEP: 4039032;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039032;2994.766666666667;1438.8666666666666;0.3128912505512636;0.04316292013364857
USO ESPECIAL;7107011775000;SP;SAO PAULO;R ESTADO DE ISRAEL 899  CEP: 4022002;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4022002;2652.9411764705883;1764.7;0.0;0.48950156455633526
USO ESPECIAL;7107009135008;SP;SAO PAULO;AV ENGENHEIRO ARMANDO DE ARRUDA PEREIRA 2917  CEP: 4309011;JABAQUARA;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4309011;1095.203955500618;1508.8553770086526;1.0;1.0
USO ESPECIAL;7107010105001;SP;SAO PAULO;R OLGA AMATO 131 133 CEP: 4475120;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475120;250.13888888888889;587.6111111111112;0.6892634664712346;1.0
USO ESPECIAL;7107018215000;SP;SAO PAULO;AL JAU 389 CJ 41 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107015945008;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 091 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.476190476191;1585.033434650456;0.0;0.0
USO ESPECIAL;7107009485009;SP;SAO PAULO;R AURORA 990 BOX Nº 18-B-1 CEP: 1209000;SANTA EFIGÊNIA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1209000;3068.7253977607543;1150.87153800825;0.5830190177184874;0.0
USO ESPECIAL;7107006365002;SP;SAO PAULO;R CORINTO, COM FUNDOS C/ A RUA JERONIMO FRANÇA 512 VAGA 01  DO APTO 73, BLOCO A - LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
USO ESPECIAL;7107005315001;SP;SAO PAULO;R LOPES DE OLIVEIRA 426 PRÓXIMO A RUA BARRA FUNDA CEP: 1152010;BARRA FUNDA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Irregular - Outros;1152010;1760.9012345679014;1776.244855967078;0.8826328799259672;1.0
USO ESPECIAL;7107013445008;SP;SAO PAULO;R AFONSO CELSO 362  CEP: 4119001;VILA MARIANA;NACIONAL INTERIOR;MUSEU;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Em regularização - Outros;4119001;3108.151515151515;1572.3030303030305;0.9837921909284617;0.20342047072619268
USO ESPECIAL;7107018555006;SP;SAO PAULO;AL JAU 389 CJ 122 CEP: 1420001;JARDIM PAULISTANO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394;0.9339066963840604;0.3245108094406607
USO ESPECIAL;7107010485009;SP;SAO PAULO;R PADRE JOSE DE ANCHIETA 76  CEP: 4742000;SANTO AMARO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;4742000;1487.9357142857143;1251.0;0.9737155043184181;0.7539399043820756
USO ESPECIAL;7107009795008;SP;SAO PAULO;R MAJOR DIOGO 311 315, 323 E 327 CEP: 1324001;BELA VISTA;NACIONAL INTERIOR;TEATRO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Em regularização - Outros;1324001;2368.3604424202995;1856.0513988288876;0.004583520678454341;0.2097492088573347
USO ESPECIAL;7107006985000;SP;SAO PAULO;R CORINTO 512 VAGA Nº 59 DO  APTO 114 BLOCO B - LOCALIZADA NO  2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903326;0.0;1.0
